# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
2.106,183.218,180.784,89.29,180.821,89.327,1.927,-2.769e-4,1.927,-0.008,3.683,2.59,28.61,-80.6,9.787,0.149,-7.197e-7,-1.939,-0.002,2.723e4,5222.115,20.674,0.063,214.953,173.719,3.152,0.541,3.327e7,2805.669,106.584,0.462,0.462,0.349,0.018,0.095,0.019,0.06,8.044e-5,0,0,0,0,-2.389e-4,0.023,13.081,134.391,88.396,-0.012,1.851,4.709,837.137,334.153,0.05,0.058
2.156,192.368,185.229,88.941,185.268,88.971,2.115,-3.036e-4,2.115,-0.008,3.806,2.328,28.61,-80.6,9.787,0.225,-4.726e-7,-1.612,-0.002,2.716e4,5154.336,20.606,0.062,214.803,173.476,3.159,0.555,3.407e7,2794.776,112.073,0.463,0.463,0.348,0.018,0.097,0.029,0.092,4.821e-4,0,0,0,0,-1.571e-4,0.024,13.081,134.391,88.486,-0.011,1.821,4.65,836.211,334.117,0.05,0.059
2.206,201.74,189.656,88.553,189.696,88.578,2.308,-3.312e-4,2.308,-0.008,3.916,2.08,28.61,-80.6,9.787,0.311,-1.169e-6,-1.114,-0.001,2.71e4,5086.556,20.538,0.062,214.627,173.232,3.165,0.568,3.486e7,2783.055,117.7,0.464,0.464,0.348,0.019,0.098,0.04,0.128,-1.318e-4,0,0,0,0,-7.166e-5,0.024,13.081,134.391,88.554,-0.008,1.903,4.589,835.262,334.08,0.05,0.06
2.256,211.333,194.063,88.157,194.104,88.178,2.506,-3.591e-4,2.506,-0.008,4.014,1.897,28.61,-80.6,9.787,0.378,0,-0.415,-0.002,2.703e4,5018.809,20.47,0.062,214.524,172.986,3.175,0.581,3.564e7,2771.332,123.457,0.465,0.466,0.347,0.019,0.099,0.049,0.157,3.927e-4,0,0,0,0,-9.514e-6,0.025,13.081,134.391,88.593,-0.005,2.035,4.526,834.291,334.042,0.05,0.061
2.306,221.146,198.445,87.655,198.488,87.676,2.709,-3.867e-4,2.709,-0.008,4.108,1.907,28.61,-80.6,9.787,0.34,0,0.322,-0.002,2.696e4,4952.175,20.402,0.062,214.79,172.744,3.214,0.594,3.642e7,2757.115,129.297,0.467,0.467,0.347,0.02,0.1,0.045,0.143,2.165e-4,0,0,0,0,5.452e-6,0.025,13.081,134.391,88.595,-0.001,1.938,4.463,833.298,334.003,0.05,0.062
2.356,231.177,202.798,87.062,202.841,87.084,2.917,-4.132e-4,2.917,-0.008,4.204,1.95,28.61,-80.6,9.787,0.326,7.458e-7,1.079,-0.003,2.69e4,4885.542,20.335,0.062,214.98,172.501,3.247,0.608,3.718e7,2740.66,135.264,0.468,0.468,0.346,0.021,0.101,0.043,0.139,2.238e-4,0,0,0,0,5.88e-5,0.026,13.081,134.391,88.56,0.003,2.051,4.397,832.283,333.964,0.05,0.062
2.406,241.425,207.121,86.458,207.165,86.486,3.13,-4.378e-4,3.13,-0.008,4.307,2.203,28.61,-80.6,9.787,0.21,1.007e-6,1.694,-0.003,2.683e4,4818.909,20.267,0.062,215.536,172.256,3.309,0.621,3.795e7,2724.206,141.308,0.469,0.469,0.345,0.021,0.103,0.027,0.091,4.127e-4,0,0,0,0,1.389e-4,0.027,13.081,134.391,88.489,0.007,1.912,4.331,831.246,333.923,0.05,0.063
2.456,251.888,211.412,85.823,211.458,85.86,3.348,-4.597e-4,3.348,-0.008,4.424,2.504,28.61,-80.6,9.787,0.099,1.251e-6,2.083,-0.01,2.676e4,4753.23,20.199,0.062,216.089,172.013,3.369,0.633,3.87e7,2707.29,147.475,0.471,0.471,0.345,0.022,0.104,0.013,0.043,-1.751e-4,0,0,0,0,2.015e-4,0.027,13.081,134.391,88.394,0.01,1.866,4.263,830.187,333.882,0.05,0.064
2.506,262.565,215.668,85.121,215.716,85.17,3.572,-4.782e-4,3.572,-0.008,4.558,2.876,28.61,-80.6,9.787,0.042,-1.744e-6,-2.139,-0.019,2.67e4,4688.027,20.132,0.062,216.448,171.771,3.415,0.646,3.944e7,2688.878,153.75,0.472,0.472,0.344,0.022,0.105,0.005,0.019,1.271e-4,0,0,0,0,-2.043e-4,0.028,13.081,134.391,88.286,0.011,1.73,4.193,829.106,333.84,0.05,0.064
2.556,273.454,219.889,84.408,219.94,84.468,3.804,-4.929e-4,3.804,-0.007,4.709,3.18,28.61,-80.6,9.787,0.135,-2.654e-6,-1.908,-0.006,2.663e4,4622.824,20.064,0.062,216.267,171.528,3.42,0.659,4.018e7,2670.353,160.143,0.473,0.473,0.344,0.023,0.106,0.018,0.06,2.069e-4,0,0,0,0,-1.563e-4,0.028,13.081,134.391,88.184,0.008,1.739,4.123,828.004,333.797,0.05,0.065
2.606,284.553,224.074,83.685,224.127,83.758,4.043,-5.046e-4,4.043,-0.007,4.876,3.485,28.61,-80.6,9.787,0.241,1.224e-6,-1.33,-0.006,2.657e4,4558.083,19.997,0.062,216.046,171.286,3.422,0.672,4.091e7,2651.829,166.641,0.475,0.475,0.343,0.024,0.108,0.032,0.108,3.973e-4,0,0,0,0,-7.309e-5,0.029,13.081,134.391,88.102,0.002,1.6,4.05,826.88,333.753,0.05,0.065
2.656,295.861,228.223,82.961,228.279,83.037,4.292,-5.144e-4,4.292,-0.007,5.052,3.547,28.61,-80.6,9.787,0.235,9.829e-7,-0.618,-0.006,2.65e4,4494.384,19.93,0.062,216.232,171.046,3.454,0.684,4.163e7,2633.338,173.228,0.476,0.476,0.342,0.025,0.109,0.031,0.106,1.924e-4,0,0,0,0,-1.523e-5,0.029,13.081,134.391,88.053,-0.004,1.767,3.977,825.736,333.709,0.05,0.066
2.706,307.375,232.335,82.234,232.394,82.309,4.549,-5.244e-4,4.549,-0.007,5.229,3.529,28.61,-80.6,9.787,0.22,-8.965e-7,0.121,-7.989e-4,2.644e4,4430.685,19.864,0.062,216.452,170.805,3.49,0.697,4.234e7,2614.859,179.902,0.478,0.478,0.342,0.026,0.11,0.029,0.101,-4.316e-4,0,0,0,0,5.617e-7,0.03,13.081,134.391,88.041,-0.01,1.821,3.902,824.57,333.664,0.05,0.067
2.756,319.093,236.411,81.503,236.473,81.574,4.814,-5.36e-4,4.814,-0.006,5.402,3.407,28.61,-80.6,9.787,0.181,-7.672e-7,0.789,-0.005,2.638e4,4366.985,19.796,0.062,216.762,170.563,3.532,0.709,4.304e7,2596.379,186.664,0.479,0.479,0.341,0.026,0.112,0.024,0.084,2.722e-4,0,0,0,0,2.311e-5,0.03,13.081,134.391,88.065,-0.014,1.837,3.826,823.384,333.617,0.05,0.067
2.806,331.015,240.449,80.739,240.514,80.805,5.089,-5.504e-4,5.089,-0.006,5.569,3.254,28.61,-80.6,9.787,0.156,3.27e-7,1.411,-0.006,2.632e4,4304.818,19.73,0.061,217.026,170.326,3.57,0.721,4.373e7,2577.316,193.51,0.481,0.481,0.341,0.027,0.113,0.021,0.073,-3.086e-4,0,0,0,0,7.148e-5,0.031,13.081,134.391,88.121,-0.018,1.664,3.748,822.178,333.57,0.05,0.068
2.856,343.137,244.448,79.951,244.515,80.004,5.371,-5.686e-4,5.371,-0.006,5.722,2.889,28.61,-80.6,9.787,0.049,0,1.78,-0.017,2.625e4,4242.669,19.664,0.061,217.596,170.087,3.632,0.733,4.442e7,2557.638,200.448,0.483,0.483,0.34,0.028,0.115,0.006,0.023,1.694e-4,0,0,0,0,1.101e-4,0.031,13.081,134.391,88.202,-0.019,1.748,3.67,820.951,333.523,0.05,0.069
2.906,355.459,248.407,79.157,248.476,79.195,5.661,-5.906e-4,5.661,-0.006,5.855,2.476,28.61,-80.6,9.787,0.068,-3.992e-6,-1.739,-0.009,2.619e4,4180.521,19.598,0.061,217.703,169.848,3.658,0.745,4.509e7,2537.961,207.491,0.484,0.484,0.339,0.029,0.116,0.009,0.033,-1.223e-4,0,0,0,0,-1.017e-4,0.032,13.081,134.391,88.292,-0.016,1.856,3.59,819.704,333.474,0.05,0.069
2.956,367.977,252.327,78.366,252.397,78.394,5.956,-6.152e-4,5.956,-0.006,5.968,2.081,28.61,-80.6,9.787,0.179,-2.835e-6,-1.229,-0.004,2.613e4,4119.325,19.532,0.061,217.477,169.61,3.659,0.757,4.576e7,2518.725,214.642,0.486,0.486,0.339,0.03,0.117,0.024,0.087,-3.898e-4,0,0,0,0,-4.925e-5,0.032,13.081,134.391,88.368,-0.009,2.019,3.508,818.436,333.425,0.05,0.07
3.006,380.691,256.21,77.625,256.282,77.646,6.257,-6.404e-4,6.257,-0.006,6.064,1.835,28.61,-80.6,9.787,0.242,-2.001e-6,-0.312,-0.004,2.607e4,4058.694,19.467,0.061,217.429,169.375,3.674,0.769,4.642e7,2501.136,221.886,0.488,0.488,0.338,0.031,0.119,0.032,0.119,1.113e-4,0,0,0,0,-3.078e-6,0.033,13.081,134.391,88.408,0.002,2.151,3.426,817.15,333.375,0.05,0.07
3.056,393.597,260.056,76.876,260.129,76.899,6.562,-6.634e-4,6.562,-0.006,6.155,1.861,28.61,-80.6,9.787,0.221,-3.694e-7,0.71,-0.005,2.601e4,3998.063,19.401,0.061,217.689,169.137,3.712,0.781,4.706e7,2483.702,229.194,0.49,0.49,0.337,0.032,0.12,0.03,0.109,-1.98e-4,0,0,0,0,1.546e-5,0.033,13.081,134.391,88.397,0.01,2.131,3.342,815.843,333.324,0.05,0.071
3.106,406.695,263.864,76.122,263.938,76.15,6.873,-6.819e-4,6.873,-0.006,6.252,2.065,28.61,-80.6,9.787,0.16,0,1.596,-0.005,2.595e4,3937.76,19.335,0.061,218.1,168.901,3.761,0.792,4.77e7,2466.437,236.593,0.492,0.492,0.337,0.034,0.122,0.021,0.08,1.752e-5,0,0,0,0,7.595e-5,0.034,13.081,134.391,88.337,0.015,2.141,3.256,814.518,333.272,0.05,0.071
3.156,419.983,267.641,75.478,267.716,75.516,7.188,-6.946e-4,7.188,-0.006,6.362,2.397,28.61,-80.6,9.787,0.073,-4.335e-6,2.169,-0.02,2.589e4,3878.356,19.27,0.061,218.607,168.666,3.818,0.804,4.833e7,2452.442,244.111,0.494,0.494,0.336,0.035,0.123,0.01,0.037,1.182e-4,0,0,0,0,1.363e-4,0.034,13.081,134.391,88.241,0.016,2.196,3.17,813.173,333.22,0.05,0.072
3.206,433.459,271.387,74.87,271.465,74.925,7.509,-7.012e-4,7.509,-0.005,6.494,2.872,28.61,-80.6,9.787,0.055,-5.177e-6,-2.201,-0.017,2.583e4,3818.952,19.205,0.061,218.865,168.431,3.856,0.815,4.895e7,2439.707,251.76,0.496,0.496,0.335,0.036,0.124,0.007,0.029,8.918e-5,0,0,0,0,-1.366e-4,0.035,13.081,134.391,88.128,0.014,2.099,3.083,811.809,333.167,0.05,0.073
3.256,447.121,275.103,74.254,275.183,74.326,7.838,-7.019e-4,7.838,-0.005,6.649,3.285,28.61,-80.6,9.787,0.16,0,-1.626,-0.005,2.577e4,3759.548,19.139,0.061,218.668,168.194,3.859,0.826,4.957e7,2426.972,259.563,0.499,0.499,0.335,0.038,0.126,0.021,0.083,4.901e-4,0,0,0,0,-7.251e-5,0.035,13.081,134.391,88.03,0.012,2.029,2.994,810.426,333.113,0.05,0.073
3.306,460.965,278.662,71.104,278.745,71.187,8.174,-6.977e-4,8.174,-0.005,6.816,3.439,28.61,-80.6,9.787,0.22,-2.847e-6,-0.58,-0.002,2.572e4,3706.685,19.081,0.061,218.634,167.983,3.872,0.837,5.015e7,2349.384,267.223,0.501,0.501,0.334,0.04,0.127,0.03,0.115,-1.305e-4,0,0,0,0,-8.982e-6,0.036,13.081,134.391,87.974,0.006,1.956,2.904,809.025,333.059,0.05,0.074
3.356,474.979,281.909,64.879,281.995,64.959,8.519,-6.901e-4,8.519,-0.005,6.979,3.223,28.61,-80.6,9.786,0.217,-1.68e-6,0.68,-0.003,2.566e4,3654.184,19.022,0.061,218.819,167.772,3.902,0.847,5.067e7,2192.397,274.346,0.503,0.503,0.334,0.041,0.129,0.029,0.115,6.173e-6,0,0,0,0,1.209e-5,0.036,13.081,134.391,87.978,0.002,1.896,2.813,807.606,333.003,0.05,0.075
3.406,489.148,284.844,58.655,284.933,58.716,8.872,-6.808e-4,8.872,-0.004,7.121,2.673,28.61,-80.6,9.786,0.126,1.87e-6,1.678,-0.006,2.561e4,3601.682,18.964,0.061,219.318,167.56,3.957,0.856,5.114e7,2035.211,280.897,0.506,0.506,0.333,0.043,0.13,0.017,0.067,-4.08e-4,0,0,0,0,7.204e-5,0.036,13.081,134.391,88.04,-0.003,2.004,2.721,806.172,332.948,0.05,0.076
3.456,503.454,287.408,51.208,287.499,51.247,9.231,-6.714e-4,9.231,-0.004,7.231,1.983,28.61,-80.6,9.786,0.012,-2.144e-6,2.078,-0.029,2.557e4,3561.097,18.918,0.061,219.886,167.396,4.013,0.864,5.154e7,1847.331,286.711,0.508,0.508,0.333,0.044,0.131,0.002,0.007,2.18e-4,0,0,0,0,1.085e-4,0.037,13.081,134.391,88.139,-0.004,2.061,2.628,804.724,332.891,0.05,0.078
3.506,517.874,289.358,38.966,289.451,38.986,9.594,-6.624e-4,9.594,-0.004,7.301,1.236,28.61,-80.6,9.786,0.075,-1.17e-6,-1.894,-0.003,2.554e4,3528.208,18.881,0.061,219.758,167.262,4.013,0.87,5.183e7,1536.654,291.133,0.509,0.509,0.332,0.045,0.132,0.01,0.041,-2.219e-4,0,0,0,0,-8.895e-5,0.037,13.081,134.391,88.241,-0.006,1.978,2.534,803.265,332.834,0.05,0.079
3.556,532.374,290.672,26.246,290.765,26.253,9.96,-6.539e-4,9.96,-0.004,7.336,0.586,28.61,-80.6,9.786,0.143,-1.242e-6,-1.194,-0.004,2.551e4,3495.32,18.844,0.06,219.582,167.128,4.01,0.874,5.2e7,1213.174,294.032,0.51,0.51,0.332,0.046,0.132,0.019,0.077,-3.465e-4,0,0,0,0,-3.505e-5,0.037,13.081,134.391,88.319,-0.006,1.93,2.44,801.797,332.777,0.05,0.081
3.606,546.925,291.36,13.745,291.453,13.745,10.327,-6.458e-4,10.327,-0.004,7.344,0.145,28.61,-80.6,9.786,0.161,-1.597e-6,-0.219,-0.003,2.548e4,3467.289,18.813,0.06,219.556,167.014,4.017,0.876,5.206e7,894.785,295.359,0.511,0.511,0.332,0.047,0.133,0.022,0.087,2.906e-4,0,0,0,0,-1.17e-6,0.037,13.081,134.391,88.354,-0.002,1.852,2.345,800.324,332.72,0.05,0.082
3.656,561.5,291.646,5.719,291.739,5.719,10.694,-6.373e-4,10.694,-0.003,7.341,0.001,28.61,-80.6,9.786,0.134,6.879e-7,0.725,-0.002,2.546e4,3454.021,18.798,0.06,219.672,166.96,4.03,0.877,5.205e7,690.39,295.658,0.511,0.511,0.332,0.047,0.133,0.018,0.073,3.663e-5,0,0,0,0,1.282e-5,0.037,13.081,134.391,88.34,0.004,1.798,2.25,798.849,332.663,0.05,0.083
3.706,576.082,291.624,-0.44,291.716,0.441,11.061,-6.268e-4,11.061,-0.003,7.337,0.03,28.61,-80.6,9.786,0.07,-3.978e-7,1.379,-0.008,2.545e4,3440.753,18.783,0.06,219.916,166.906,4.052,0.877,5.198e7,533.013,295.166,0.511,0.511,0.332,0.047,0.133,0.009,0.038,3.451e-4,0,0,0,0,4.645e-5,0.037,13.081,134.391,88.284,0.008,1.748,2.155,797.373,332.605,0.05,0.084
3.756,590.655,291.294,-6.576,291.386,6.577,11.428,-6.134e-4,11.428,-0.003,7.336,0.083,28.61,-80.6,9.786,0.007,2.318e-6,-1.559,-0.094,2.544e4,3427.485,18.768,0.06,220.138,166.851,4.074,0.876,5.185e7,375.636,293.906,0.511,0.511,0.332,0.047,0.133,8.794e-4,0.004,-2.848e-4,0,0,0,0,-5.943e-5,0.037,13.081,134.391,88.207,0.012,1.738,2.061,795.898,332.548,0.05,0.084
3.806,605.206,290.74,-11.042,290.833,11.042,11.795,-5.962e-4,11.795,-0.003,7.336,0.091,28.61,-80.6,9.786,0.056,-1.037e-6,-1.403,-0.011,2.543e4,3422.059,18.762,0.06,219.923,166.829,4.059,0.875,5.169e7,260.321,292.115,0.511,0.511,0.332,0.046,0.132,0.008,0.03,-2.173e-5,0,0,0,0,-4.835e-5,0.037,13.081,134.391,88.132,0.012,1.856,1.966,794.451,332.49,0.05,0.085
3.856,619.726,290.081,-13.159,290.174,13.161,12.161,-5.754e-4,12.161,-0.003,7.344,0.253,28.61,-80.6,9.786,0.133,-3.79e-6,-0.753,0.001,2.543e4,3417.432,18.756,0.06,219.6,166.81,4.036,0.873,5.152e7,204.637,290.079,0.51,0.51,0.332,0.046,0.132,0.018,0.073,-2.055e-4,0,0,0,0,-1.4e-5,0.037,13.081,134.391,88.076,0.009,1.709,1.872,793.053,332.433,0.05,0.086
3.906,634.211,289.316,-15.241,289.41,15.241,12.529,-5.517e-4,12.529,-0.003,7.353,0.145,28.61,-80.6,9.786,0.122,-2.085e-6,0.039,0.001,2.542e4,3412.805,18.751,0.06,219.601,166.791,4.037,0.871,5.132e7,149.39,287.805,0.51,0.51,0.332,0.046,0.132,0.017,0.067,4.729e-4,0,0,0,0,3.75e-8,0.037,13.081,134.391,88.059,0.009,1.83,1.778,791.659,332.376,0.05,0.086
3.956,648.656,288.459,-17.1,288.553,17.1,12.897,-5.255e-4,12.897,-0.002,7.355,0.014,28.61,-80.6,9.786,0.09,-3.297e-6,0.699,-0.003,2.542e4,3409.959,18.748,0.06,219.677,166.779,4.044,0.868,5.111e7,99.523,285.311,0.509,0.509,0.332,0.045,0.132,0.012,0.049,4.787e-4,0,0,0,0,1.22e-5,0.037,13.081,134.391,88.08,0.007,1.864,1.684,790.269,332.319,0.05,0.087
4.006,663.056,287.557,-17.977,287.651,17.978,13.264,-4.971e-4,13.264,-0.002,7.35,0.15,28.61,-80.6,9.786,0.053,-2.588e-6,1.148,-0.005,2.542e4,3408.47,18.746,0.06,219.771,166.773,4.051,0.866,5.089e7,74.559,282.727,0.508,0.508,0.332,0.045,0.131,0.007,0.029,2.402e-4,0,0,0,0,3.309e-5,0.037,13.081,134.391,88.128,0.002,1.789,1.59,788.883,332.263,0.05,0.087
4.056,677.41,286.618,-18.727,286.712,18.73,13.632,-4.678e-4,13.632,-0.002,7.338,0.319,28.61,-80.6,9.786,1.987e-4,-1.254e-6,0,0,2.542e4,3406.981,18.744,0.06,219.919,166.767,4.063,0.863,5.067e7,52.719,280.08,0.507,0.507,0.333,0.044,0.131,2.657e-5,1.814e-4,1.193e-4,0,0,0,0,0,0.037,13.081,134.391,88.191,-0.004,1.718,1.497,787.501,332.206,0.05,0.088
4.106,691.717,285.642,-19.462,285.736,19.47,13.998,-4.388e-4,13.998,-0.002,7.315,0.556,28.61,-80.6,9.786,0.077,-3.495e-6,-1.058,-9.537e-5,2.542e4,3405.739,18.743,0.06,219.578,166.762,4.038,0.86,5.044e7,31.192,277.39,0.507,0.507,0.333,0.044,0.13,0.01,0.042,-3.411e-4,0,0,0,0,-2.849e-5,0.037,13.081,134.391,88.253,-0.008,1.794,1.404,786.124,332.15,0.05,0.089
4.156,705.974,284.649,-19.82,284.742,19.83,14.363,-4.11e-4,14.363,-0.002,7.284,0.638,28.61,-80.6,9.786,0.105,-2.207e-6,-0.525,0.002,2.542e4,3405.441,18.743,0.06,219.423,166.761,4.026,0.858,5.021e7,19.334,274.673,0.506,0.506,0.333,0.043,0.13,0.014,0.057,4.7e-4,0,0,0,0,-7.068e-6,0.036,13.081,134.391,88.293,-0.012,1.727,1.311,784.752,332.093,0.05,0.089
4.206,720.182,283.646,-19.999,283.739,20.01,14.726,-3.851e-4,14.726,-0.001,7.25,0.683,28.61,-80.6,9.786,0.12,-3.142e-7,0.153,-0.004,2.542e4,3405.143,18.742,0.06,219.314,166.76,4.018,0.855,4.997e7,12.045,271.969,0.505,0.505,0.333,0.042,0.13,0.016,0.066,3.72e-4,0,0,0,0,6.026e-7,0.036,13.081,134.391,88.302,-0.011,1.76,1.219,783.384,332.038,0.05,0.09
4.256,734.339,282.634,-20.181,282.727,20.191,15.088,-3.606e-4,15.088,-0.001,7.217,0.637,28.61,-80.6,9.786,0.102,-3.065e-6,0.81,-0.003,2.542e4,3404.845,18.742,0.06,219.33,166.759,4.019,0.852,4.974e7,4.756,269.265,0.505,0.505,0.333,0.042,0.129,0.014,0.055,-3.505e-4,0,0,0,0,1.706e-5,0.036,13.081,134.391,88.277,-0.004,1.793,1.127,782.022,331.982,0.05,0.09
4.264,736.492,282.479,-20.33,282.571,20.34,15.143,-3.57e-4,15.143,-0.001,7.212,0.63,28.61,-80.6,9.786,0.098,-1.03e-6,0.918,-0.002,2.542e4,3404.8,18.742,0.06,219.339,166.758,4.02,0.851,4.97e7,0.555,268.854,0.504,0.504,0.333,0.042,0.129,0.013,0.053,-4.606e-4,0,0,0,0,2.192e-5,0.036,13.081,134.391,88.27,-0.003,1.803,1.113,781.814,331.973,0.008,0.091
4.275,739.72,282.247,-20.328,282.339,20.337,15.225,-3.515e-4,15.225,-0.001,7.205,0.608,28.61,-80.6,9.786,0.09,-1.18e-6,1.042,-0.004,2.542e4,3404.8,18.742,0.06,219.357,166.758,4.021,0.851,4.965e7,0,268.238,0.504,0.504,0.333,0.042,0.129,0.012,0.048,3.103e-4,0,0,0,0,2.826e-5,0.036,13.081,134.391,88.259,-0.002,1.817,1.092,781.504,331.961,0.011,0.092
4.293,744.556,281.899,-20.293,281.99,20.301,15.349,-3.432e-4,15.349,-0.001,7.195,0.569,28.61,-80.6,9.786,0.075,-1.369e-6,1.202,-0.005,2.542e4,3404.8,18.742,0.06,219.394,166.758,4.024,0.85,4.957e7,0,267.318,0.504,0.504,0.333,0.042,0.129,0.01,0.04,-4.511e-4,0,0,0,0,3.773e-5,0.036,13.081,134.391,88.24,0.001,1.839,1.06,781.038,331.941,0.017,0.093
4.318,751.8,281.377,-20.241,281.469,20.247,15.534,-3.307e-4,15.534,-0.001,7.181,0.494,28.61,-80.6,9.786,0.047,-3.349e-7,1.382,-0.005,2.542e4,3404.8,18.742,0.06,219.472,166.758,4.03,0.848,4.945e7,0,265.945,0.504,0.504,0.333,0.041,0.129,0.006,0.025,-4.844e-4,0,0,0,0,5.01e-5,0.036,13.081,134.391,88.206,0.005,1.862,1.013,780.341,331.913,0.026,0.094
4.357,762.64,280.598,-20.165,280.689,20.168,15.81,-3.11e-4,15.81,-0.001,7.164,0.359,28.61,-80.6,9.786,0.004,3.342e-7,-1.477,-0.078,2.542e4,3404.8,18.742,0.06,219.594,166.758,4.039,0.846,4.927e7,0,263.907,0.503,0.503,0.334,0.041,0.129,5.635e-4,0.002,-3.168e-4,0,0,0,0,-5.752e-5,0.036,13.081,134.391,88.15,0.009,1.874,0.943,779.297,331.87,0.039,0.098
4.407,776.645,279.592,-20.069,279.684,20.07,16.168,-2.833e-4,16.168,-0.001,7.152,0.154,28.61,-80.6,9.786,0.082,0,-1.205,-0.006,2.542e4,3404.8,18.742,0.06,219.249,166.758,4.013,0.843,4.903e7,0,261.299,0.502,0.502,0.334,0.041,0.128,0.011,0.044,-1.778e-4,0,0,0,0,-3.853e-5,0.036,13.081,134.391,88.081,0.012,1.803,0.852,777.949,331.815,0.05,0.099
4.457,790.6,278.591,-19.972,278.683,19.972,16.526,-2.525e-4,16.526,-8.755e-4,7.147,0.051,28.61,-80.6,9.785,0.123,1.552e-6,-0.648,-0.006,2.542e4,3404.8,18.742,0.06,219.048,166.758,3.997,0.84,4.88e7,0,258.736,0.502,0.502,0.334,0.04,0.128,0.016,0.066,2.446e-4,0,0,0,0,-1.124e-5,0.036,13.081,134.391,88.034,0.012,1.813,0.761,776.606,331.76,0.05,0.104
4.507,804.504,277.595,-19.876,277.687,19.876,16.883,-2.187e-4,16.883,-7.421e-4,7.148,0.055,28.61,-80.6,9.785,0.162,-3.729e-7,0.18,-0.005,2.542e4,3404.8,18.742,0.06,218.852,166.758,3.982,0.837,4.857e7,0,256.197,0.501,0.501,0.334,0.04,0.127,0.022,0.087,7.149e-5,0,0,0,0,8.684e-7,0.036,13.081,134.391,88.022,0.009,1.645,0.671,775.268,331.705,0.05,0.106
4.557,818.359,276.604,-19.774,276.696,19.774,17.24,-1.827e-4,17.24,-6.072e-4,7.149,0.037,28.61,-80.6,9.785,0.126,2.002e-6,0.966,-0.001,2.542e4,3404.8,18.742,0.06,218.934,166.758,3.989,0.834,4.834e7,0,253.688,0.5,0.5,0.334,0.039,0.127,0.017,0.068,-3.639e-4,0,0,0,0,2.533e-5,0.035,13.081,134.391,88.052,0.003,1.647,0.581,773.934,331.651,0.05,0.108
4.607,832.165,275.617,-19.671,275.71,19.672,17.598,-1.461e-4,17.598,-4.756e-4,7.144,0.182,28.61,-80.6,9.785,0.067,4.937e-7,1.498,-0.005,2.542e4,3404.8,18.742,0.06,219.105,166.758,4.002,0.832,4.812e7,0,251.209,0.5,0.5,0.334,0.039,0.127,0.009,0.036,3.864e-4,0,0,0,0,6.133e-5,0.035,13.081,134.391,88.116,-0.003,1.6,0.491,772.605,331.596,0.05,0.11
4.657,845.921,274.636,-19.569,274.729,19.572,17.955,-1.097e-4,17.955,-3.501e-4,7.131,0.352,28.61,-80.6,9.785,0.003,-1.464e-6,-1.69,-0.132,2.542e4,3404.8,18.742,0.06,219.296,166.758,4.016,0.829,4.789e7,0,248.767,0.499,0.499,0.335,0.038,0.126,4.556e-4,0.002,-9.978e-5,0,0,0,0,-7.861e-5,0.035,13.081,134.391,88.198,-0.004,1.53,0.402,771.281,331.542,0.05,0.112
4.707,859.628,273.661,-19.468,273.753,19.477,18.311,-7.388e-5,18.311,-2.312e-4,7.106,0.597,28.61,-80.6,9.785,0.104,7.418e-7,-1.376,-0.006,2.542e4,3404.8,18.742,0.06,218.871,166.758,3.984,0.826,4.767e7,0,246.381,0.499,0.499,0.335,0.038,0.126,0.014,0.055,-1.238e-4,0,0,0,0,-5.249e-5,0.035,13.081,134.391,88.278,-0.003,1.632,0.312,769.962,331.488,0.05,0.114
4.757,873.287,272.69,-19.372,272.781,19.384,18.665,-3.829e-5,18.665,-1.175e-4,7.074,0.693,28.61,-80.6,9.785,0.146,0,-0.731,-0.005,2.542e4,3404.8,18.742,0.06,218.666,166.758,3.968,0.823,4.745e7,0,244.015,0.498,0.498,0.335,0.038,0.126,0.02,0.078,2.143e-4,0,0,0,0,-1.49e-5,0.035,13.081,134.391,88.331,3.58e-4,1.575,0.224,768.647,331.434,0.05,0.116
