# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
50.169,3193,-23.394,0.03,23.398,0.213,82.327,0.104,82.327,0.072,1.912,0.211,28.61,-80.599,9.782,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.071,3.765e6,0,248.469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.317,-5.831,683.299,327.766,0.5,0.862
50.669,3181.306,-23.38,0.028,23.382,0.151,81.352,0.104,81.352,0.073,1.986,0.149,28.61,-80.599,9.782,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.071,3.766e6,0,248.391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.274,-5.755,684.316,327.812,0.5,0.862
51.169,3169.62,-23.367,0.027,23.367,0.027,80.36,0.104,80.36,0.074,1.984,0.004,28.61,-80.599,9.782,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.071,3.767e6,0,248.332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.984,-5.678,685.332,327.858,0.5,0.862
51.669,3157.94,-23.353,0.028,23.354,0.142,79.385,0.103,79.385,0.075,1.915,0.139,28.61,-80.599,9.782,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.071,3.769e6,0,248.391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.661,-5.603,686.347,327.904,0.5,0.862
52.169,3146.267,-23.339,0.027,23.34,0.081,78.437,0.103,78.437,0.075,1.877,0.076,28.61,-80.599,9.782,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.071,3.77e6,0,248.354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.741,-5.527,687.362,327.95,0.5,0.863
52.669,3134.6,-23.326,0.027,23.326,0.044,77.494,0.103,77.494,0.076,1.894,0.034,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.071,3.771e6,0,248.348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.965,-5.451,688.376,327.996,0.5,0.863
53.169,3122.941,-23.312,0.028,23.312,0.064,76.54,0.103,76.54,0.077,1.923,0.058,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.071,3.773e6,0,248.358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.039,-5.375,689.39,328.042,0.5,0.863
53.669,3111.289,-23.298,0.027,23.298,0.037,75.575,0.103,75.575,0.078,1.935,0.025,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.071,3.774e6,0,248.352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.989,-5.299,690.403,328.088,0.5,0.863
54.169,3099.643,-23.284,0.027,23.284,0.038,74.611,0.103,74.611,0.079,1.922,0.027,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.071,3.776e6,0,248.353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.879,-5.223,691.416,328.134,0.5,0.864
54.669,3088.004,-23.271,0.027,23.271,0.031,73.648,0.102,73.648,0.08,1.929,0.014,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.071,3.777e6,0,248.352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.963,-5.148,692.427,328.179,0.5,0.864
55.169,3076.372,-23.257,0.028,23.257,0.08,72.674,0.102,72.674,0.081,1.967,0.075,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.071,3.778e6,0,248.367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.114,-5.072,693.439,328.225,0.5,0.864
55.669,3064.747,-23.243,0.027,23.243,0.048,71.686,0.102,71.686,0.082,1.986,0.04,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.071,3.78e6,0,248.353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.068,-4.996,694.449,328.271,0.5,0.864
56.169,3053.129,-23.23,0.027,23.23,0.04,70.696,0.102,70.697,0.083,1.972,0.029,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.071,3.781e6,0,248.349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.924,-4.921,695.46,328.317,0.5,0.865
56.669,3041.518,-23.216,0.027,23.216,0.034,69.708,0.102,69.708,0.084,1.982,0.02,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.071,3.782e6,0,248.349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.027,-4.845,696.469,328.363,0.5,0.865
57.169,3029.913,-23.202,0.027,23.203,0.051,68.712,0.102,68.712,0.085,2.004,0.043,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.071,3.784e6,0,248.353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.091,-4.77,697.478,328.408,0.5,0.865
57.669,3018.315,-23.189,0.027,23.189,0.075,67.719,0.101,67.719,0.086,1.969,0.07,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.071,3.785e6,0,248.357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.846,-4.694,698.486,328.454,0.5,0.866
58.169,3006.724,-23.175,0.028,23.176,0.131,66.75,0.101,66.75,0.087,1.904,0.128,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.071,3.787e6,0,248.384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.672,-4.619,699.494,328.5,0.5,0.866
58.669,2995.14,-23.162,0.026,23.162,0.027,65.797,0.101,65.797,0.088,1.907,0.005,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.071,3.788e6,0,248.335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.924,-4.544,700.501,328.545,0.5,0.866
59.169,2983.562,-23.148,0.027,23.148,0.029,64.842,0.101,64.843,0.089,1.912,0.01,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.789e6,0,248.347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.938,-4.468,701.53,328.591,0.5,0.866
59.669,2971.992,-23.135,0.028,23.135,0.031,63.885,0.101,63.885,0.09,1.92,0.015,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.791e6,0,248.364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.954,-4.393,702.589,328.637,0.5,0.867
60.169,2960.428,-23.121,0.028,23.121,0.028,62.924,0.101,62.924,0.092,1.921,0.003,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.792e6,0,248.373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.933,-4.318,703.648,328.682,0.5,0.867
60.669,2948.871,-23.107,0.028,23.107,0.067,61.971,0.1,61.972,0.093,1.89,0.061,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.794e6,0,248.386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.783,-4.243,704.705,328.728,0.5,0.867
61.169,2937.321,-23.093,0.028,23.093,0.037,61.023,0.1,61.023,0.094,1.903,0.024,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.795e6,0,248.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.955,-4.168,705.763,328.773,0.5,0.868
61.669,2925.778,-23.079,0.028,23.079,0.085,60.062,0.1,60.062,0.096,1.942,0.08,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.797e6,0,248.397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.097,-4.093,706.819,328.819,0.5,0.868
62.169,2914.242,-23.064,0.028,23.065,0.113,59.077,0.1,59.077,0.097,1.997,0.11,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.798e6,0,248.409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.207,-4.018,707.875,328.864,0.5,0.868
62.669,2902.714,-23.051,0.028,23.051,0.039,58.075,0.1,58.075,0.099,2.011,0.027,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.8e6,0,248.373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.069,-3.943,708.93,328.91,0.5,0.868
63.169,2891.192,-23.036,0.029,23.038,0.139,57.052,0.1,57.053,0.1,2.079,0.136,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.801e6,0,248.423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.339,-3.868,709.985,328.955,0.5,0.869
63.669,2879.677,-23.023,0.027,23.023,0.029,56.014,0.1,56.014,0.102,2.074,0.01,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.803e6,0,248.364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.063,-3.793,711.039,329,0.5,0.869
64.169,2868.17,-23.009,0.028,23.009,0.082,54.967,0.099,54.967,0.104,2.113,0.077,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.804e6,0,248.385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.263,-3.718,712.092,329.046,0.5,0.869
64.669,2856.669,-22.995,0.027,22.995,0.03,53.909,0.099,53.909,0.105,2.12,0.013,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.806e6,0,248.368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.151,-3.643,713.145,329.091,0.5,0.869
65.169,2845.175,-22.981,0.028,22.982,0.117,52.863,0.099,52.864,0.107,2.063,0.113,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.807e6,0,248.401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.861,-3.568,714.197,329.136,0.5,0.87
65.669,2833.688,-22.967,0.028,22.969,0.168,51.853,0.099,51.853,0.109,1.98,0.165,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.809e6,0,248.432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.682,-3.494,715.249,329.182,0.5,0.87
66.169,2822.208,-22.954,0.027,22.954,0.027,50.862,0.099,50.863,0.111,1.981,8.951e-4,28.61,-80.599,9.783,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.81e6,0,248.352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.989,-3.419,716.3,329.227,0.5,0.87
66.669,2810.734,-22.94,0.027,22.94,0.059,49.879,0.099,49.879,0.113,1.954,0.053,28.61,-80.599,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.811e6,0,248.366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.864,-3.344,717.35,329.272,0.5,0.871
67.169,2799.268,-22.927,0.027,22.927,0.061,48.908,0.098,48.908,0.115,1.927,0.054,28.61,-80.599,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.813e6,0,248.369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.834,-3.27,718.399,329.317,0.5,0.871
67.669,2787.808,-22.913,0.027,22.913,0.056,47.951,0.098,47.951,0.117,1.903,0.049,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.814e6,0,248.368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.819,-3.195,719.448,329.363,0.5,0.872
68.169,2776.354,-22.9,0.027,22.9,0.046,46.995,0.098,46.995,0.12,1.921,0.038,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.816e6,0,248.367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.997,-3.121,720.497,329.408,0.5,0.872
68.669,2764.908,-22.886,0.027,22.886,0.063,46.027,0.098,46.027,0.122,1.95,0.057,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.07,3.817e6,0,248.372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.061,-3.046,721.544,329.453,0.5,0.872
69.169,2753.468,-22.873,0.027,22.873,0.062,45.045,0.098,45.045,0.124,1.978,0.056,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.819e6,0,248.371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.087,-2.972,722.592,329.498,0.5,0.873
69.669,2742.036,-22.858,0.029,22.861,0.207,44.082,0.098,44.082,0.127,1.875,0.205,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.82e6,0,248.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.506,-2.898,723.638,329.543,0.5,0.873
70.169,2730.61,-22.845,0.026,22.845,0.049,43.149,0.097,43.149,0.129,1.854,0.042,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.821e6,0,248.342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.785,-2.823,724.684,329.588,0.5,0.874
70.669,2719.191,-22.832,0.026,22.832,0.07,42.23,0.097,42.23,0.132,1.822,0.065,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.823e6,0,248.357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.71,-2.749,725.729,329.633,0.5,0.874
71.169,2707.778,-22.819,0.026,22.819,0.034,41.317,0.097,41.317,0.135,1.832,0.021,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.824e6,0,248.352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.878,-2.675,726.774,329.678,0.5,0.874
71.669,2696.372,-22.806,0.026,22.806,0.035,40.403,0.097,40.403,0.137,1.821,0.023,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.826e6,0,248.355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.787,-2.601,727.818,329.723,0.5,0.874
72.169,2684.972,-22.792,0.027,22.794,0.131,39.477,0.097,39.477,0.14,1.885,0.128,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.827e6,0,248.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.125,-2.526,728.861,329.768,0.5,0.874
72.669,2673.579,-22.779,0.026,22.779,0.044,38.53,0.097,38.53,0.144,1.903,0.036,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.828e6,0,248.351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.976,-2.452,729.904,329.813,0.5,0.875
73.169,2662.193,-22.766,0.026,22.766,0.069,37.57,0.096,37.57,0.147,1.935,0.064,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.83e6,0,248.361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.059,-2.378,730.946,329.858,0.5,0.875
73.669,2650.813,-22.753,0.026,22.754,0.092,36.592,0.096,36.592,0.151,1.979,0.088,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.831e6,0,248.371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.146,-2.304,731.988,329.903,0.5,0.875
74.169,2639.44,-22.739,0.027,22.741,0.16,35.582,0.096,35.582,0.155,2.058,0.158,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.833e6,0,248.414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.352,-2.23,733.029,329.947,0.5,0.875
74.669,2628.073,-22.727,0.025,22.727,0.026,34.552,0.096,34.553,0.159,2.062,0.007,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.834e6,0,248.335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.081,-2.156,734.069,329.992,0.5,0.876
75.169,2616.713,-22.714,0.026,22.714,0.041,33.526,0.096,33.526,0.164,2.046,0.032,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.835e6,0,248.344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.994,-2.082,735.109,330.037,0.5,0.876
75.669,2605.36,-22.701,0.026,22.702,0.112,32.516,0.096,32.517,0.169,1.991,0.109,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.837e6,0,248.374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.801,-2.009,736.148,330.082,0.5,0.876
76.169,2594.013,-22.687,0.027,22.689,0.162,31.541,0.096,31.541,0.174,1.911,0.16,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.838e6,0,248.404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.628,-1.935,737.187,330.126,0.5,0.876
76.669,2582.672,-22.675,0.025,22.675,0.047,30.59,0.095,30.59,0.179,1.891,0.04,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.839e6,0,248.334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.825,-1.861,738.225,330.171,0.5,0.876
77.169,2571.338,-22.662,0.025,22.662,0.07,29.653,0.095,29.653,0.184,1.859,0.065,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.841e6,0,248.347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.748,-1.787,739.262,330.216,0.5,0.877
77.669,2560.01,-22.65,0.025,22.65,0.029,28.725,0.095,28.725,0.19,1.852,0.014,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.842e6,0,248.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.834,-1.714,740.299,330.26,0.5,0.877
78.169,2548.688,-22.637,0.026,22.637,0.083,27.809,0.095,27.809,0.196,1.812,0.079,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.843e6,0,248.357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.676,-1.64,741.336,330.305,0.5,0.877
78.669,2537.373,-22.622,0.029,22.628,0.285,26.938,0.095,26.938,0.202,1.671,0.283,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.069,3.845e6,0,248.543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.166,-1.566,742.371,330.35,0.5,0.877
79.169,2526.065,-22.61,0.024,22.61,0.055,26.096,0.095,26.096,0.208,1.696,0.05,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.068,3.846e6,0,248.305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.793,-1.493,743.406,330.394,0.5,0.878
79.669,2514.763,-22.598,0.024,22.598,0.044,25.244,0.094,25.244,0.214,1.714,0.037,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.068,3.847e6,0,248.321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.787,-1.419,744.441,330.439,0.5,0.878
