# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
25.963,3528.749,12.089,-9.775,12.955,9.776,135.977,0.121,135.977,0.051,4.657,0.078,32.32,106.765,9.781,9.77,2.381e-6,5.532,-0.002,2.627e4,3404.8,12.406,0.06,170.088,145.771,1.859,0.042,1.546e6,0,0.532,0.472,0.558,0.345,0.044,0.082,2.028,3.582,-1.858e-4,0,0,0,0,0.187,0.002,13.081,134.391,70.322,0.081,2.168,2.091,581.162,332.566,0.05,0.446
26.013,3529.341,11.601,-9.773,12.499,9.773,136.209,0.121,136.21,0.051,4.653,0.081,32.32,106.765,9.781,10.625,2.361e-6,5.637,-0.002,2.627e4,3404.8,12.406,0.06,169.297,145.771,1.798,0.041,1.5e6,0,0.512,0.474,0.571,0.347,0.044,0.082,2.274,3.883,-1.336e-4,0,0,0,0,0.206,0.002,13.081,134.391,70.043,0.081,2.202,2.085,581.12,332.563,0.05,0.447
26.063,3529.909,11.112,-9.771,12.046,9.772,136.442,0.122,136.442,0.051,4.649,0.082,32.32,106.765,9.781,11.316,2.389e-6,5.741,-0.002,2.627e4,3404.8,12.406,0.06,168.696,145.771,1.753,0.039,1.452e6,0,0.489,0.476,0.581,0.35,0.044,0.082,2.48,4.118,-3.612e-4,0,0,0,0,0.229,0.002,13.081,134.391,69.759,0.082,2.175,2.08,581.079,332.559,0.05,0.447
26.113,3530.453,10.624,-9.769,11.595,9.77,136.674,0.122,136.674,0.051,4.645,0.084,32.32,106.765,9.781,12.113,2.397e-6,5.847,-0.002,2.627e4,3404.8,12.406,0.06,168.042,145.771,1.703,0.038,1.405e6,0,0.466,0.478,0.593,0.352,0.044,0.082,2.727,4.39,-4.992e-4,0,0,0,0,0.253,0.001,13.081,134.391,69.469,0.082,2.161,2.075,581.04,332.556,0.05,0.448
26.163,3530.972,10.135,-9.769,11.147,9.769,136.907,0.122,136.907,0.051,4.641,0.08,32.32,106.765,9.781,12.457,2.43e-6,5.947,-0.001,2.627e4,3404.8,12.406,0.06,167.772,145.771,1.682,0.036,1.35e6,0,0.435,0.481,0.599,0.354,0.044,0.082,2.836,4.487,-1.184e-4,0,0,0,0,0.284,0.001,13.081,134.391,69.174,0.082,2.012,2.07,581.003,332.553,0.05,0.449
26.213,3531.466,9.647,-9.767,10.703,9.767,137.139,0.123,137.139,0.051,4.637,0.083,32.32,106.765,9.781,13.419,2.429e-6,6.046,-0.001,2.627e4,3404.8,12.406,0.06,167.054,145.771,1.627,0.035,1.304e6,0,0.414,0.483,0.611,0.357,0.044,0.082,3.151,4.813,2.928e-4,0,0,0,0,0.314,0.001,13.081,134.391,68.874,0.082,2.004,2.066,580.967,332.551,0.05,0.45
26.263,3531.936,9.158,-9.764,10.264,9.764,137.37,0.123,137.37,0.051,4.633,0.086,32.32,106.765,9.781,14.535,2.384e-6,6.144,-0.001,2.627e4,3404.8,12.406,0.06,166.284,145.771,1.568,0.034,1.26e6,0,0.394,0.485,0.623,0.359,0.044,0.082,3.532,5.19,3.711e-4,0,0,0,0,0.348,0.001,13.081,134.391,68.569,0.082,2.013,2.061,580.933,332.548,0.05,0.451
26.313,3532.382,8.67,-9.761,9.828,9.761,137.602,0.124,137.602,0.052,4.628,0.09,32.32,106.765,9.781,15.857,2.367e-6,6.244,-0.001,2.627e4,3404.8,12.406,0.06,165.449,145.771,1.504,0.033,1.218e6,0,0.374,0.488,0.632,0.362,0.044,0.082,4.005,5.64,7.162e-5,0,0,0,0,0.384,0.001,13.081,134.391,68.26,0.082,2.048,2.057,580.901,332.545,0.05,0.452
26.363,3532.803,8.182,-9.758,9.398,9.758,137.833,0.124,137.833,0.052,4.624,0.095,32.32,106.765,9.781,17.272,2.379e-6,6.346,-0.001,2.627e4,3404.8,12.406,0.06,164.639,145.771,1.442,0.032,1.177e6,0,0.352,0.49,0.637,0.364,0.044,0.082,4.537,6.119,3.902e-4,0,0,0,0,0.425,0.001,13.081,134.391,67.945,0.082,2.08,2.053,580.871,332.543,0.05,0.452
26.413,3533.2,7.695,-9.754,8.974,9.755,138.064,0.125,138.064,0.052,4.619,0.099,32.32,106.765,9.781,18.808,2.402e-6,6.449,-0.001,2.627e4,3404.8,12.406,0.06,163.845,145.771,1.382,0.031,1.138e6,0,0.33,0.493,0.638,0.366,0.044,0.082,5.143,6.637,2.429e-4,0,0,0,0,0.469,0.001,13.081,134.391,67.625,0.082,2.113,2.049,580.842,332.541,0.05,0.453
26.463,3533.573,7.207,-9.751,8.557,9.751,138.295,0.125,138.295,0.052,4.614,0.104,32.32,106.765,9.781,20.504,2.407e-6,6.553,-0.001,2.627e4,3404.8,12.406,0.06,163.059,145.771,1.322,0.03,1.101e6,0,0.307,0.495,0.635,0.369,0.044,0.082,5.792,6.808,3.83e-4,0,0,0,0,0.518,0.001,13.081,134.391,67.3,0.082,2.155,2.046,580.816,332.539,0.05,0.453
26.513,3533.921,6.719,-9.749,8.148,9.749,138.526,0.126,138.526,0.052,4.609,0.104,32.32,106.765,9.781,22.128,2.407e-6,6.643,-0.001,2.627e4,3404.8,12.406,0.06,162.387,145.771,1.27,0.029,1.061e6,0,0.282,0.498,0.63,0.372,0.044,0.082,6.321,6.059,4.824e-4,0,0,0,0,0.573,0.001,13.081,134.391,66.97,0.082,2.148,2.043,580.791,332.537,0.05,0.454
26.563,3534.245,6.232,-9.747,7.748,9.748,138.756,0.126,138.756,0.052,4.604,0.103,32.32,106.765,9.781,23.66,2.392e-6,6.717,-0.001,2.627e4,3404.8,12.406,0.06,161.815,145.771,1.226,0.027,1.018e6,0,0.257,0.501,0.622,0.375,0.044,0.082,6.847,5.34,-2.411e-4,0,0,0,0,0.637,0.001,13.081,134.391,66.636,0.082,2.085,2.04,580.767,332.535,0.05,0.455
26.613,3534.544,5.745,-9.745,7.358,9.746,138.986,0.127,138.986,0.052,4.598,0.104,32.32,106.765,9.781,25.488,2.397e-6,6.776,-9.402e-4,2.627e4,3404.8,12.406,0.06,161.203,145.771,1.18,0.026,9.783e5,0,0.233,0.504,0.609,0.377,0.044,0.082,7.506,4.496,-2.241e-4,0,0,0,0,0.701,9.747e-4,13.081,134.391,66.299,0.082,2.054,2.037,580.746,332.533,0.05,0.455
26.663,3534.819,5.257,-9.743,6.981,9.744,139.216,0.127,139.216,0.052,4.593,0.105,32.32,106.765,9.781,27.501,2.411e-6,6.821,-8.212e-4,2.627e4,3404.8,12.406,0.06,160.608,145.771,1.134,0.025,9.409e5,0,0.209,0.507,0.592,0.38,0.044,0.082,8.269,3.576,2.947e-4,0,0,0,0,0.768,9.315e-4,13.081,134.391,65.959,0.082,2.027,2.034,580.726,332.532,0.05,0.456
26.713,3535.07,4.77,-9.74,6.618,9.741,139.445,0.128,139.445,0.052,4.588,0.109,32.32,106.765,9.781,29.861,2.386e-6,6.852,-8.057e-4,2.627e4,3404.8,12.406,0.06,160.002,145.771,1.088,0.025,9.086e5,0,0.186,0.509,0.566,0.383,0.044,0.082,9.209,2.52,3.079e-4,0,0,0,0,0.831,8.902e-4,13.081,134.391,65.617,0.082,2.037,2.032,580.708,332.53,0.05,0.457
26.763,3535.296,4.283,-9.739,6.273,9.739,139.674,0.128,139.675,0.053,4.582,0.107,32.32,106.765,9.781,31.894,2.413e-6,6.872,-4.864e-4,2.627e4,3404.8,12.406,0.06,159.551,145.771,1.053,0.023,8.665e5,0,0.162,0.513,0.542,0.387,0.044,0.082,10.054,1.584,-3.664e-4,0,0,0,0,0.919,8.512e-4,13.081,134.391,65.274,0.082,1.919,2.03,580.692,332.529,0.05,0.457
26.813,3535.498,3.797,-9.734,5.947,9.735,139.903,0.128,139.904,0.053,4.577,0.114,32.32,106.765,9.781,34.854,2.404e-6,6.88,-5.896e-4,2.627e4,3404.8,12.406,0.06,158.995,145.771,1.011,0.023,8.432e5,0,0.142,0.515,0.5,0.389,0.044,0.082,11.331,0.314,-3.027e-4,0,0,0,0,0.973,8.148e-4,13.081,134.391,64.93,0.082,1.979,2.028,580.677,332.528,0.05,0.458
26.863,3535.676,3.31,-9.731,5.644,9.732,140.132,0.129,140.132,0.053,4.571,0.116,32.32,106.765,9.781,37.647,2.402e-6,6.878,-4.768e-4,2.627e4,3404.8,12.406,0.06,158.567,145.771,0.978,0.022,8.131e5,0,0.121,0.518,0.459,0.392,0.044,0.082,12.579,-0.884,3.83e-4,0,0,0,0,1.046,7.812e-4,13.081,134.391,64.586,0.082,1.942,2.026,580.664,332.527,0.05,0.459
26.913,3535.829,2.824,-9.726,5.368,9.727,140.361,0.129,140.361,0.053,4.565,0.123,32.32,106.765,9.781,40.909,2.417e-6,6.866,-5.255e-4,2.627e4,3404.8,12.406,0.06,158.171,145.771,0.948,0.021,7.934e5,0,0.102,0.52,0.407,0.394,0.044,0.082,14.072,-2.211,8.075e-5,0,0,0,0,1.094,7.509e-4,13.081,134.391,64.242,0.083,1.981,2.025,580.653,332.526,0.05,0.459
26.963,3535.958,2.337,-9.722,5.123,9.722,140.589,0.13,140.589,0.053,4.559,0.129,32.32,106.765,9.781,44.26,2.404e-6,6.845,-5.159e-4,2.627e4,3404.8,12.406,0.06,157.865,145.771,0.925,0.021,7.739e5,0,0.085,0.522,0.354,0.396,0.044,0.082,15.626,-3.529,3.093e-4,0,0,0,0,1.143,7.243e-4,13.081,134.391,63.899,0.083,1.991,2.024,580.644,332.525,0.05,0.46
27.013,3536.063,1.85,-9.763,4.917,9.763,140.816,0.13,140.817,0.053,4.556,0.043,32.32,106.765,9.781,47.587,2.379e-6,6.831,-3.235e-4,2.627e4,3404.8,12.406,0.06,177.714,145.771,2.442,0.02,7.48e5,0,0.067,0.525,0.302,0.398,0.044,0.082,5.456,-2.51,-4.557e-4,0,0,0,0,1.219,7.023e-4,13.081,134.391,63.557,0.083,1.905,2.023,580.636,332.525,0.05,0.461
27.063,3536.143,1.361,-9.762,4.753,9.762,141.044,0.131,141.044,0.053,4.554,0.042,32.32,106.765,9.781,51.292,2.404e-6,6.809,-2.722e-4,2.627e4,3404.8,12.406,0.06,178.329,145.771,2.489,0.02,7.333e5,0,0.053,0.526,0.246,0.4,0.044,0.082,5.682,-3.536,1.297e-4,0,0,0,0,1.26,6.848e-4,13.081,134.391,63.216,0.083,1.893,2.022,580.631,332.524,0.05,0.461
27.113,3536.199,0.873,-9.76,4.635,9.76,141.272,0.131,141.272,0.053,4.552,0.045,32.32,106.765,9.781,55.31,2.384e-6,6.782,-4.93e-4,2.627e4,3404.8,12.406,0.06,178.584,145.771,2.508,0.02,7.381e5,0,0.041,0.526,0.189,0.4,0.044,0.082,6.047,-4.519,4.016e-4,0,0,0,0,1.234,6.724e-4,13.081,134.391,62.877,0.083,2.023,2.021,580.627,332.524,0.05,0.462
27.163,3536.23,0.385,-9.759,4.566,9.759,141.499,0.132,141.499,0.053,4.549,0.045,32.32,106.765,9.781,59.156,2.396e-6,6.75,-3.803e-4,2.627e4,3404.8,12.406,0.06,179.371,145.771,2.569,0.02,7.271e5,0,0.03,0.527,0.141,0.401,0.044,0.082,6.256,-5.4,4.034e-4,0,0,0,0,1.259,6.651e-4,13.081,134.391,62.538,0.083,1.972,2.021,580.624,332.524,0.05,0.463
27.213,3536.238,-0.103,-9.759,4.548,9.759,141.727,0.132,141.727,0.053,4.547,0.044,32.32,106.765,9.781,63.118,2.397e-6,6.714,-1.816e-4,2.627e4,3404.8,12.406,0.06,180.367,145.771,2.645,0.019,7.139e5,0,0.02,0.528,0.099,0.402,0.044,0.082,6.42,-6.211,-1.788e-4,0,0,0,0,1.292,6.633e-4,13.081,134.391,62.202,0.083,1.867,2.021,580.624,332.524,0.05,0.463
27.263,3536.22,-0.59,-9.757,4.583,9.757,141.954,0.133,141.954,0.054,4.545,0.047,32.32,106.765,9.781,67.113,2.402e-6,6.673,-1.954e-4,2.627e4,3404.8,12.406,0.06,180.988,145.771,2.692,0.019,7.186e5,0,0.013,0.528,0.065,0.402,0.044,0.082,6.706,-6.892,1.87e-5,0,0,0,0,1.26,6.669e-4,13.081,134.391,61.867,0.083,1.885,2.021,580.625,332.524,0.05,0.464
27.268,3536.217,-0.64,-9.727,6.459,9.745,141.977,0.133,141.977,0.054,4.542,0.591,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.019,7.188e5,0,15.598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.669e-4,NaN,NaN,NaN,NaN,1.885,2.021,580.625,332.524,0.005,0.465
27.768,3534.682,-5.502,-9.722,8.228,9.74,144.175,0.137,144.175,0.055,4.247,0.589,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.019,9.157e5,0,15.537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.671e-4,NaN,NaN,NaN,NaN,1.871,2.021,580.625,332.524,0.5,0.465
28.268,3530.789,-10.067,-9.132,11.633,9.161,146.207,0.142,146.207,0.056,3.882,0.73,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.025,1.295e6,0,25.678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.189e-4,NaN,NaN,NaN,NaN,1.946,2.036,580.736,332.532,0.5,0.465
28.744,3525.082,-13.926,-8.109,14.938,8.168,147.944,0.146,147.944,0.056,3.419,0.973,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.035,1.663e6,0,50.822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.985,2.072,581.016,332.554,0.476,0.465
29.106,3519.601,-16.388,-6.809,17.155,6.909,149.104,0.149,149.104,0.057,2.996,1.171,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.045,1.91e6,0,83.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2.076,2.125,581.426,332.587,0.362,0.465
29.459,3513.448,-18.432,-5.786,18.959,5.905,150.089,0.151,150.089,0.058,2.578,1.182,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.051,2.112e6,0,109.458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.861,2.176,581.82,332.618,0.353,0.465
29.819,3506.499,-20.163,-4.805,20.524,4.939,150.943,0.154,150.943,0.058,2.166,1.145,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.057,2.287e6,0,134.129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.67,2.234,582.263,332.652,0.36,0.466
30.197,3498.599,-21.62,-3.855,21.93,4.04,151.676,0.156,151.676,0.059,1.708,1.211,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.062,2.445e6,0,158.884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.962,2.298,582.762,332.692,0.378,0.466
30.638,3488.784,-22.94,-2.997,23.177,3.228,152.312,0.159,152.312,0.06,1.179,1.2,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.066,2.585e6,0,180.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.126,2.372,583.33,332.736,0.441,0.466
31.138,3477.042,-24.028,-2.175,24.187,2.436,152.765,0.161,152.765,0.06,0.632,1.095,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.07,2.7e6,0,201.838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.133,2.464,584.036,332.792,0.5,0.466
31.638,3464.846,-24.758,-1.459,24.864,1.745,152.961,0.163,152.961,0.061,0.154,0.957,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.073,2.777e6,0,220.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.139,2.573,584.88,332.858,0.5,0.466
32.138,3452.347,-25.237,-0.959,25.305,1.248,152.938,0.164,152.938,0.062,0.246,0.799,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.075,2.829e6,0,232.683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.098,2.687,585.757,332.927,0.5,0.466
32.638,3439.652,-25.545,-0.616,25.591,0.914,152.73,0.166,152.73,0.062,0.584,0.675,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.076,2.863e6,0,241.378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.115,2.803,586.656,332.998,0.5,0.466
33.138,3426.83,-25.741,-0.392,25.767,0.646,152.374,0.167,152.374,0.063,0.841,0.514,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.077,2.885e6,0,246.984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.991,2.922,587.569,333.07,0.5,0.466
33.638,3413.929,-25.864,-0.245,25.874,0.411,151.912,0.168,151.912,0.063,1.006,0.33,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.077,2.899e6,0,250.618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.739,3.041,588.491,333.142,0.5,0.466
34.138,3400.979,-25.936,-0.145,25.944,0.325,151.373,0.168,151.373,0.064,1.151,0.291,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,2.909e6,0,253.226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.796,3.162,589.418,333.215,0.5,0.467
34.638,3388.002,-25.975,-0.078,25.986,0.348,150.755,0.169,150.755,0.064,1.321,0.339,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,2.916e6,0,255.013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.066,3.282,590.349,333.288,0.5,0.467
35.138,3375.009,-25.995,-0.04,26.002,0.269,150.061,0.169,150.061,0.065,1.454,0.266,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,2.921e6,0,255.951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.038,3.403,591.282,333.361,0.5,0.467
35.638,3362.01,-26.004,-0.017,26.004,0.094,149.323,0.17,149.323,0.065,1.5,0.093,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,2.923e6,0,256.468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.71,3.525,592.217,333.435,0.5,0.467
36.138,3349.008,-26.004,-7.75e-5,26.004,0.018,148.57,0.17,148.57,0.066,1.509,0.018,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,2.925e6,0,256.906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.556,3.646,593.151,333.508,0.5,0.467
36.638,3336.007,-25.998,0.011,25.998,0.05,147.81,0.17,147.81,0.066,1.533,0.049,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,2.927e6,0,257.205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.647,3.767,594.086,333.582,0.5,0.467
37.138,3323.011,-25.989,0.018,25.989,0.06,147.036,0.17,147.036,0.066,1.562,0.057,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,2.928e6,0,257.389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.694,3.888,595.021,333.655,0.5,0.467
37.638,3310.019,-25.978,0.022,25.978,0.044,146.26,0.17,146.26,0.067,1.543,0.038,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,2.929e6,0,257.495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.469,4.01,595.955,333.729,0.5,0.467
38.138,3297.033,-25.965,0.025,25.965,0.03,145.486,0.17,145.486,0.067,1.551,0.016,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,2.93e6,0,257.565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.595,4.131,596.894,333.802,0.5,0.467
38.638,3284.054,-25.951,0.029,25.954,0.166,144.69,0.17,144.69,0.067,1.633,0.163,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,2.932e6,0,257.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.992,4.252,597.87,333.876,0.5,0.468
39.138,3271.082,-25.937,0.028,25.937,0.047,143.869,0.17,143.869,0.068,1.651,0.037,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,2.932e6,0,257.655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.74,4.373,598.846,333.949,0.5,0.468
39.638,3258.117,-25.922,0.03,25.924,0.166,143.023,0.17,143.023,0.068,1.733,0.164,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,2.933e6,0,257.752,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.092,4.494,599.822,334.022,0.5,0.468
40.138,3245.16,-25.906,0.031,25.91,0.204,142.131,0.17,142.131,0.069,1.834,0.202,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,2.934e6,0,257.794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.275,4.615,600.796,334.095,0.5,0.468
40.638,3232.211,-25.89,0.031,25.895,0.222,141.187,0.17,141.187,0.069,1.944,0.219,32.32,106.765,9.781,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,2.935e6,0,257.808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.421,4.736,601.771,334.169,0.5,0.468
41.138,3219.269,-25.876,0.029,25.876,0.032,140.217,0.17,140.217,0.069,1.936,0.015,32.32,106.765,9.782,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.077,2.935e6,0,257.667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.913,4.856,602.744,334.242,0.5,0.468
41.638,3206.335,-25.861,0.03,25.862,0.096,139.237,0.17,139.237,0.07,1.982,0.091,32.32,106.765,9.782,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.077,2.936e6,0,257.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.185,4.977,603.718,334.315,0.5,0.468
42.138,3193.408,-25.846,0.031,25.848,0.148,138.228,0.169,138.228,0.07,2.054,0.145,32.32,106.765,9.782,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.077,2.937e6,0,257.752,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.372,5.098,604.69,334.388,0.5,0.468
42.638,3180.489,-25.831,0.03,25.832,0.129,137.186,0.169,137.186,0.071,2.117,0.126,32.32,106.765,9.782,NaN,NaN,NaN,NaN,2.627e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.077,2.938e6,0,257.735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.394,5.218,605.662,334.461,0.5,0.468
